"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237657627916370176,176.926064442054,51.134538432103,19.53535,18.25355,17.52769,17.16748,16.95416,2830,301,1,386,991988501278910464,"GALAXY",0.1265527,881,52368,257
1237678617399721984,318.591498321896,0.617500890647376,19.15342,18.12099,17.73074,17.56192,17.50282,7717,301,1,53,10313257568777295872,"STAR",-0.0007467006,9160,57656,52
1237662195614548736,226.237971661152,35.2826291394482,23.54189,22.87654,21.54631,20.45438,19.77854,3893,301,5,393,12100075848683771904,"GALAXY",0.7639486,10747,58220,107
1237650371011871232,164.068030631152,-2.03997785466049,23.38074,NA,19.83276,18.95862,18.55376,1140,301,4,75,4246925873226471424,"GALAXY",0.4984578,3772,55277,114
1237663783143342336,44.9722029142206,-0.733403982038126,22.17119,20.74887,19.3455,18.41975,17.64709,4263,301,2,416,1703567161043216384,"STAR",-0.0004123696,1513,53741,293
1237650804267942400,152.377593429173,-2.39621773790719,25.03086,22.59697,20.84142,19.76218,19.36512,1241,301,3,94,4243589954327042048,"GALAXY",0.537369,3769,NA,266
1237667430100697600,157.052224789652,24.6439049085943,23.08725,22.87983,22.22478,21.78231,21.36678,5112,301,3,313,10085928589549918208,"GALAXY",0.5666214,8958,NA,426
1237668331494048768,226.964657686815,12.7124892922063,23.00907,20.80963,19.03899,18.4484,18.00037,5322,301,2,116,6173352720877246464,"GALAXY",0.3657298,5483,56017,158
1237654383591424256,145.944538782516,57.1758245381084,21.95991,21.31801,20.19483,19.58694,19.24754,2074,301,6,172,9222403491095664640,"QSO",2.104238,8191,57390,572
1237661137961681152,158.486043286132,NA,20.45662,20.24926,NA,20.01456,19.83893,3647,301,3,131,5216414759214405632,"QSO",0.942737,4633,55620,438
1237667143402717696,136.995635178227,23.8036889921739,22.84784,NA,19.24916,18.64268,18.24111,5045,301,5,177,6502211700808505344,"GALAXY",0.3942601,5775,56009,508
1237671166171087104,170.468093486604,-12.0662868356317,20.17412,18.59201,17.94661,17.68371,17.55713,5982,301,2,95,3235857024629630976,"STAR",0.0001062113,2874,54561,75
1237662336251330816,231.121145035834,36.6353183425617,20.70314,18.63605,17.55764,17.11871,16.7769,3926,301,3,36,1576308031430354944,"GALAXY",0.1537671,1400,53470,175
1237663458852734208,323.011263684035,0.965574993716152,22.53833,21.6549,21.26357,20.87731,20.6147,4187,301,6,102,10316753472490592256,"GALAXY",1.263215,9163,NA,482
1237670965386150144,141.501588341309,14.9773295375993,19.21143,18.95417,NA,18.89448,18.85009,5935,301,4,168,10787500850345695232,"QSO",0.9171038,9581,57783,923
1237646796522390016,110.794095026561,-0.255972323856204,21.8764,19.14936,18.09688,17.71636,17.48414,308,301,2,30,8387995925319276544,"STAR",0.0001534012,7450,56722,151
1237663783137837568,32.4632242962541,-0.681867805448214,20.86324,20.96337,20.67374,20.73765,20.6742,4263,301,2,332,8820405540410906624,"QSO",1.112449,7834,56979,384
1237673709872218624,144.721737004651,5.84684728531905,22.88916,21.63309,20.06106,19.13263,18.9481,6574,301,4,198,5485487525077473280,"GALAXY",0.5091722,4872,55944,375
1237665547819876608,224.078200482151,20.8848389371188,19.57535,18.27005,17.49027,17.0646,16.73851,4674,301,1,139,3142500241010354176,"GALAXY",0.1161682,2791,54556,413
1237667254533947392,137.897385375795,21.7836554064384,22.69114,20.37124,NA,21.35382,25.97248,5071,301,4,161,1.0798541326528e+19,"GALAXY",0.9512555,9591,58084,128
1237661418745431040,198.071981221204,NA,23.05099,22.77441,20.55629,19.46318,18.86513,3712,301,6,135,7690105103928547328,"GALAXY",0.557355,6830,56429,759
1237666339725967616,16.9273321668676,0.262075266149664,22.53688,NA,18.9347,18.43952,18.09944,4858,301,4,467,9894680908820404224,"GALAXY",0.224396,8788,57360,991
1237680275261554944,4.24012526767979,26.2958121410276,22.69494,21.93556,21.88609,21.69121,21.33181,8103,301,1,121,8626786771798349824,"QSO",2.273092,7662,NA,515
1237659324419474176,247.366506591616,37.4448783027543,23.57539,22.16881,21.79892,21.98058,21.4888,3225,301,1,249,5843476693562710016,"STAR",-0.00127211,5190,56077,204
1237664880486842368,141.843734946322,30.4344589891699,28.72397,17.87641,16.20987,15.78167,16.17881,4518,301,6,101,6533804522577614848,"STAR",9.503857e-05,5803,56272,754
1237657770164880128,128.859895382943,40.572653774624,26.85724,23.84243,21.73872,20.7196,19.4974,2863,301,2,46,9338258756017084416,"GALAXY",0.7949861,8294,57365,163
1237662300841575680,253.954638406112,23.753603870202,22.87818,21.77955,NA,18.87528,18.52547,3918,301,1,398,4707415368557418496,"GALAXY",0.4800715,4181,55685,101
1237661386546676480,251.668275483839,31.1490944408738,20.77647,NA,NA,20.66176,20.44156,3705,301,2,341,12295083857133459456,"QSO",2.046211,10920,58252,934
1237678661433884928,22.6739989382961,4.43158653453276,20.90874,21.13758,20.62644,20.69838,20.8364,7727,301,3,217,9861898150708795392,"QSO",1.241371,8759,57700,512
1237665531722662400,239.04338242073,16.8471032247188,22.04495,21.62145,21.53239,21.46955,21.4514,4670,301,3,275,4415929057692375040,"QSO",2.390629,3922,55333,544
1237678889600942336,40.2547949152387,-1.9255068783549,20.04877,20.00496,20.01191,19.79575,19.75521,7780,301,4,170,8814941517913544704,"QSO",1.827875,7829,57011,986
1237661150305714688,198.883702579132,48.3513317218485,23.49784,21.46009,NA,19.19623,18.90026,3650,301,2,70,7603244234586740736,"GALAXY",0.3687642,6753,56399,153
1237678619023966464,349.736229435465,2.4449561184843,19.94422,19.73179,19.49269,19.09657,18.86696,7717,301,4,261,12710408983812528128,"QSO",2.090486,11289,58398,454
1237651539800555520,245.593060047111,50.9985266751051,18.30444,17.39453,NA,17.02039,17.00919,1412,301,5,391,9073844910126553088,"STAR",-0.0005261239,8059,57895,791
1237662337329332480,241.447011711776,31.8481879050477,19.87961,17.96306,NA,16.61931,16.32211,3926,301,5,101,1582033452549564416,"GALAXY",0.09731499,1405,52826,524
1237663479257170432,329.711224135932,0.024285462949765,20.68413,NA,17.65806,17.19716,16.83189,4192,301,4,153,418964269296543744,"GALAXY",0.1086398,372,52173,471
1237672027309606400,312.45378276172,57.7025365927016,21.04403,19.1308,18.12695,17.61604,17.25538,6182,301,6,58,2888077644581070848,"GALAXY",0.5556814,2565,54329,525
1237680251634975488,31.1980372869997,27.8231225788909,26.08982,22.84966,21.34484,20.06918,19.43591,8097,301,5,56,7061789182491121664,"GALAXY",0.6769403,6272,56325,527
1237678859528045056,319.809695404822,9.15877884120307,25.03938,NA,20.01861,19.07977,18.56458,7773,301,4,46,4596127194305288192,"GALAXY",0.4521591,4082,55367,741
1237678889594847744,26.1953226022438,-2.22024445603711,21.54179,20.36721,19.20545,18.47312,18.25373,7780,301,4,77,4897899708591396864,"GALAXY",0.1960906,4350,55556,855
1237679476392198656,349.31382332189,20.8671967676313,25.23659,20.951,20.10673,19.80648,19.6534,7917,301,1,38,6894083145995671552,"STAR",-0.0002999715,6123,56217,720
1237663789032079616,124.405958418837,58.4562079360669,20.18176,NA,17.5835,17.16427,16.85879,4264,301,5,159,2108930996480010240,"GALAXY",0.02446735,1873,54437,438
1237665441524809984,217.713468323145,25.5251152804064,20.25816,18.19314,16.89695,16.33747,15.89611,4649,301,3,221,2403928306710767616,"GALAXY",0.1728378,2135,53827,480
1.237658607682e+18,186.159702940874,58.7137398311198,18.59909,17.97868,17.02423,16.52466,16.25505,3058,301,2,23,1480715104730245120,"QSO",0.2176735,1315,52791,570
1237667781232034304,204.318901875145,20.2188064772291,22.82932,21.85393,20.30544,19.48088,19.18921,5194,301,1,584,6600218594499647488,"GALAXY",0.5304967,5862,56045,703
1237657613411156224,168.948439186874,57.6368536315681,19.50019,17.82437,16.9519,16.59035,16.32017,2826,301,6,238,1023555755174815744,"GALAXY",0.1370302,909,52379,410
1237649961385066496,58.4963804895758,-7.04226045058383,19.00308,17.30258,16.51688,16.09036,15.7704,1045,301,1,162,521294987413972992,"GALAXY",0.03270185,463,51908,12
1237665535465553920,234.784252987671,21.8890939882109,18.28913,17.06234,16.99645,17.01594,17.05124,4671,301,2,43,2438811694286268416,"STAR",-0.0007836185,2166,54232,409
1237663783121977856,356.219888022546,-0.741064321341275,23.29098,22.36986,21.76532,21.61169,21.18924,4263,301,2,90,10311112421725722624,"GALAXY",0.6658127,9158,57664,440
1237658203964375552,151.317089735456,44.0718429451742,22.43891,21.23992,20.42622,19.49299,19.18113,2964,301,2,165,5283951986273966080,"GALAXY",0.6519815,4693,55632,377
1237668310550511616,228.116002078172,14.52273513458,20.59525,18.29001,16.99303,16.50147,16.1163,5317,301,3,31,6176759008118200320,"GALAXY",0.205042,5486,56030,262
1237661965818855936,183.021883017992,41.279695382494,22.82787,21.08541,NA,18.69392,18.23934,3840,301,1,165,7.46713184134e+18,"GALAXY",0.4947781,6632,56366,595
1237660963473261056,130.184918061868,31.4531696796561,21.70264,21.22904,NA,19.93854,19.46479,3606,301,6,49,5837932129640798208,"QSO",0.5502186,5185,55978,513
1237678859018765056,24.0229948166901,11.7956851840832,23.6275,24.40446,22.35037,20.88624,19.94835,7773,301,3,467,12453710127747586048,"GALAXY",0.8744391,11061,58428,477
1237678920204222720,359.03086371617,12.9194097081844,20.80366,19.70553,19.34538,19.24184,19.15762,7787,301,5,195,6925611642727454720,"STAR",-0.0002678524,6151,56265,732
1237655106764800000,173.748769654251,58.44390886361,20.22844,19.83007,19.62845,19.74672,19.63703,2243,301,1,298,7992846838519846912,"QSO",1.007285,7099,56666,303
1237678617434063104,37.0428162676536,NA,20.68082,19.70693,19.05175,18.73022,18.53293,7717,301,1,577,1.205933677415e+18,"GALAXY",0.1801267,1071,52641,345
1237678906240925952,348.999492924771,9.28869927122568,22.79824,21.57221,19.9447,18.85726,18.26699,7784,301,3,124,6939019911378524160,"GALAXY",0.5107913,6163,56219,359
1237658206102553088,127.061590433175,33.8354842069936,22.32397,22.0359,21.93455,22.09414,21.82821,2964,301,6,23,11523664297965410304,"QSO",1.977438,10235,58127,286
1237651539799507200,243.184308775894,52.9061214121768,22.52041,20.32146,19.30108,18.93411,18.71627,1412,301,5,375,8516354288511113216,"STAR",-9.897955e-07,7564,56804,172
1237668296591212544,179.532376294741,18.6604868410305,23.56445,20.44645,18.80174,18.20101,17.78341,5314,301,1,21,6610384953820862464,"GALAXY",0.3020563,5871,56041,824
1237658203439235328,190.184594277193,48.9677932237434,23.61897,22.51678,20.68675,19.778,19.37988,2964,301,1,344,7509773651430103040,"GALAXY",0.5194412,6670,56389,77
1237678920202780928,355.635333156765,12.7789800417164,21.2037,20.05856,19.71468,19.56627,19.46061,7787,301,5,173,6924464301035247616,"STAR",-0.0005099002,6150,NA,654
1237656495106818304,343.912147460478,13.6486987075432,19.26215,18.12006,17.67522,17.49226,17.43341,2566,301,3,204,835501056849897472,"STAR",-0.0006335967,742,52263,303
1237661355933434112,183.827132577674,46.3708689232192,21.68005,21.62346,21.64949,21.43556,20.86495,3698,301,1,164,8362315182471665664,"GALAXY",1.098689,7427,56751,933
1237661362371887360,202.851282315887,46.5809224869555,20.92373,20.79973,20.90122,20.73424,20.53158,3699,301,5,103,8339753479099930624,"QSO",1.906872,7407,56772,774
1237655692480807424,230.669022370502,-1.70901010730605,20.39323,18.81965,18.10742,17.82411,17.64283,2379,301,4,143,1040378558461011968,"STAR",0.0001631174,924,52409,171
1237654391642325248,123.972213457449,43.9470127634894,20.28571,17.95977,16.80423,16.31133,15.93296,2076,301,5,139,615982455752517632,"GALAXY",0.1422372,547,51959,419
1237658423007117568,137.488607575498,4.50569741962113,20.32771,18.25505,17.08551,16.56578,16.20586,3015,301,2,156,1343264878932027392,"GALAXY",0.1633174,1193,52652,241
1237680313912590592,21.7510696055465,30.4701992070411,21.10626,18.33703,17.13895,16.71159,16.45712,8112,301,1,65,7426467777589041152,"STAR",-0.0001123363,6596,56331,116
1237659331384443136,237.66823193474,47.5829937844933,19.86828,19.56228,19.07338,18.89626,18.37554,3226,301,6,30,1315209466685188096,"QSO",0.2861902,1168,52731,576
1237651539259818496,235.168543687838,57.4902043079507,25.00013,22.71869,NA,20.35859,19.62324,1412,301,4,332,9485928129874909184,"GALAXY",0.7391437,8425,58226,805
1237680247345774848,346.714511207147,19.745031915983,22.81787,21.06092,20.64494,20.65967,20.6732,8096,301,5,144,6899775318011435008,"QSO",1.23588,6128,56236,948
1237658302740694016,155.186915894221,55.8537729121807,23.24749,22.92912,21.7243,20.72791,19.76145,2987,301,2,44,9210035358917744640,"GALAXY",0.831614,8180,57345,633
1237655108364075776,134.030375517316,47.4890091879123,25.98045,23.55491,NA,20.36986,19.71615,2243,301,4,125,8458986994051340288,"GALAXY",0.7154598,7513,56780,367
1237661137962402560,160.430638146191,39.7041436945852,23.25416,23.04799,21.50452,20.51723,19.88052,3647,301,3,142,9932928533843433472,"GALAXY",0.6537037,8822,58167,871
1237669701587632640,15.7345569605964,6.87064027813567,23.43298,22.209,20.33076,19.3828,18.99219,5641,301,2,101,5122942256677148672,"GALAXY",0.3914936,4550,55894,355
1237657776608314112,117.162746328903,27.8499769563208,21.14928,21.35557,21.3664,20.8574,21.21265,2864,301,6,61,11582265518510594048,"QSO",1.797439,10287,58101,484
1237680529736073984,333.085131688719,25.9386737880955,21.68866,21.15375,20.72445,20.02903,19.64681,8162,301,3,86,6708347319572781056,"QSO",0.5511275,5958,56213,857
1237668271904260352,216.22348885817,17.1458779845189,20.96024,18.9679,18.01415,17.54669,17.17043,5308,301,3,160,3106364241238583296,"GALAXY",0.102719,2759,54534,23
1237667781744263936,144.691440193315,16.6701701882659,25.67205,23.06021,21.03673,19.96624,19.54094,5194,301,2,208,5986496491887548416,"GALAXY",0.5402558,5317,56000,315
1237665126926254336,165.680835770656,32.3375145298891,22.05411,21.34755,21.23595,21.15798,20.92717,4576,301,1,340,7253076443793741824,"STAR",-0.0001445591,6442,56369,106
1237655369282552320,159.648486129079,59.4046536826982,24.25505,21.31925,19.80176,18.94426,18.43754,2304,301,2,113,7981773107076814848,"GALAXY",0.4583758,7089,56661,977
1237667227686076672,33.2087387216929,5.80966772245494,22.45018,19.46136,NA,17.4441,17.01891,5065,301,2,95,4954077880034547712,"GALAXY",0.2618718,4400,NA,430
1237678846642620416,317.896325074563,6.90497030783402,26.22224,23.69499,22.87305,20.98781,19.93866,7770,301,4,38,1.2741845945396e+19,"QSO",1.325327,11317,58398,133
1237661362369462272,194.85839242425,47.6916911847749,18.08389,16.53066,16.06885,15.9085,15.81998,3699,301,5,66,3791044433290567680,"STAR",-0.0001238638,3367,54998,507
1237651737383731456,216.935708697937,2.95615881247024,19.21832,18.20455,17.66815,17.31248,17.14827,1458,301,5,615,602457638768240640,"GALAXY",0.08959191,535,51999,368
1237659131672920064,219.901486040289,48.8933369375116,23.72102,21.91192,21.72178,21.50744,21.66877,3180,301,2,98,9496109595099420672,"QSO",1.147542,8434,57484,981
1237655499752211200,235.642918508365,-0.898073028084175,24.23801,22.96331,20.82326,19.67282,18.64567,2334,301,5,266,4512667664502773760,"STAR",0.0001651358,4008,55356,221
1237654398617977088,178.130109862408,64.2032903621879,21.24579,20.65957,20.43389,20.11265,20.00039,2078,301,2,83,8007473366826244096,"QSO",0.5985261,7112,56666,266
1237672837450105088,355.810982282367,5.26582576082365,21.28931,20.12135,18.57219,17.95105,17.57452,6371,301,3,93,4960812394609924096,"GALAXY",0.2770503,4406,55858,354
1237659346953176064,200.809829650775,7.05411598158264,26.53957,23.07986,21.12435,19.90809,19.37971,3230,301,3,22,6112577489892300800,"GALAXY",0.6296463,5429,55979,243
1237665128016642560,210.983240808827,31.8480200181788,21.58051,20.91861,19.32294,18.49851,18.11993,4576,301,3,594,2388073080082688000,"GALAXY",0.5084352,2121,54180,143
1237662307266527744,224.039834086874,36.0963145657576,22.62098,20.38732,18.65928,18.02038,17.61948,3919,301,5,131,1557294720667904000,"GALAXY",0.3598961,1383,53116,637
1237679998238130688,349.766204441862,-1.89042558437773,25.83803,22.69548,21.15993,20.06796,19.81607,8038,301,5,151,4907945945948510208,"GALAXY",0.6051747,4359,55533,539
1237658204520841216,216.158907718006,45.4520788286596,16.61824,15.41516,14.99987,14.86606,14.84718,2964,301,3,464,3273100782316054528,"STAR",-6.68759e-05,2907,54580,399
1237671071151554560,127.6729956035,82.2886569832097,21.57284,20.513,20.74426,20.74154,20.81084,5960,301,1,196,2869953298163591168,"QSO",2.332756,2549,54523,125
1237664880490054144,149.820000017673,33.4154785935127,21.31084,20.94265,19.73421,18.97894,18.67018,4518,301,6,150,6522397365407864832,"GALAXY",0.5197321,5793,56337,215
1237680505040799488,335.513454797039,32.2024903636396,26.32213,22.92835,20.70655,19.75317,19.36132,8156,301,5,98,7329770955206842368,"GALAXY",0.4552808,6510,NA,591
1237665025441071104,182.540723346554,35.1967119639069,20.6287,20.25529,19.98376,19.78039,20.00052,4552,301,4,87,11535063760214710272,"QSO",1.416947,10245,58161,797
1237663784741896448,17.4702612158513,0.537427977511845,22.14068,20.18742,19.04177,18.60691,18.30791,4263,301,5,232,754525328310822912,"GALAXY",0.1963364,670,52520,627
1237649954404630784,22.2254843165473,14.6429468146526,20.34388,18.61351,17.49713,16.97935,16.57686,1043,301,4,145,478625964629190656,"GALAXY",0.1249755,425,51898,431
1237670965387264512,143.994675721731,NA,24.15953,23.01809,NA,22.69567,21.54841,5935,301,4,185,10788428838545414144,"GALAXY",0.9202817,9582,NA,203
1237678583038345728,25.5938122094299,22.5605583213013,23.16721,22.8833,21.33026,20.72984,20.31653,7709,301,1,28,8155132280257665024,"GALAXY",0.5041294,7243,56629,870
1237657627904507904,139.81304474645,41.2637433079352,21.42252,19.26108,17.83665,17.33065,17.01449,2830,301,1,205,5225533014629701632,"GALAXY",0.2584794,4641,55947,842
1237680245743354368,6.50314052885722,19.4169757157023,22.33199,21.90045,21.97486,21.84309,21.25994,8096,301,2,269,6958092866083379200,"QSO",2.411778,6180,56301,114
1237661971717095424,172.654989380458,7.38133098145556,18.92684,17.91175,17.43207,17.04057,17.0542,3841,301,4,53,1821870203659642880,"GALAXY",0.05232382,1618,53116,597
1237678619031634432,7.24337360177691,2.59788519232231,22.61692,22.32065,22.06395,22.13147,21.99773,7717,301,4,378,8844097542625187840,"QSO",1.940656,7855,57011,559
1237674655290294528,217.202290957231,-2.62061782605757,16.40852,14.24236,15.97364,15.04319,13.14744,6794,301,5,21,1033617111622117376,"STAR",-3.403797e-05,918,52404,149
1237658310795919616,195.316357034501,58.6588915969125,20.80768,20.62423,20.27151,20.2286,20.3121,2989,301,1,77,9232518186590820352,"QSO",1.211215,8200,NA,505
1237662226214748160,184.201501565114,40.9902711588485,18.06182,16.21909,15.33506,14.92451,14.61782,3900,301,6,371,2246328975997560832,"GALAXY",0.0746787,1995,53415,577
1237660961323746304,127.115773040592,27.3318651314715,24.68645,22.63096,20.90887,19.87243,19.29071,3606,301,2,18,5015946025443284992,"GALAXY",0.5884271,4455,55539,225
1237662963858408192,358.361301495184,37.2097467980563,21.69384,20.07586,19.41856,19.1693,19.0117,4072,301,4,112,2117964839161718784,"STAR",-0.0001294183,1881,53261,535
1237651496834367744,124.580173042789,51.1421685159741,20.86955,18.90938,17.69849,17.18176,16.8338,1402,301,5,139,497754717904988160,"GALAXY",0.1764212,442,51882,389
1237657070089928960,37.7309408863239,-0.455916843928458,21.79805,19.91937,18.57948,18.06212,17.66066,2700,301,2,118,4771617223034034176,"GALAXY",0.2367598,4238,55455,194
1237652947989496064,1.7221953419099,-9.5688347532664,23.53521,22.09817,20.53479,18.5594,17.53004,1740,301,4,33,733090342768764928,"STAR",-5.166856e-05,651,52141,471
1237657613414105344,181.55328859831,58.6760591667537,21.13645,21.26932,21.24797,21.04731,20.85033,2826,301,6,283,9269694594056214528,"QSO",1.97388,8233,57887,584
1237678617432228096,32.9283732758624,1.07955163459661,18.45459,18.85539,19.33139,19.71153,20.04312,7717,301,1,549,4768434136804513792,"STAR",-0.003808179,4235,55451,902
1237655693017809920,230.857272792388,-1.31625533658846,24.79171,23.51529,21.37017,20.15247,19.64018,2379,301,5,145,4517189405585463296,"GALAXY",0.6340932,4012,55327,287
1237669766547243008,8.80311430346075,7.21012439675781,17.90728,16.53038,15.9937,15.81711,15.74321,5656,301,3,74,2603133973160814592,"STAR",-7.079637e-05,2312,53709,194
1237660765375955456,132.5949787282,NA,22.46196,22.40189,20.86708,19.88894,19.35168,3560,301,5,172,5838054725187295232,"GALAXY",0.5260066,5185,55978,959
1237679582157078784,26.7483771563634,31.6549235348573,19.14953,18.79136,18.3489,18.32444,18.38982,7941,301,6,58,8707886487587543040,"QSO",1.098344,7734,58133,642
1237678598624313856,353.103417773781,NA,22.78471,22.38524,20.65696,19.76064,19.17629,7712,301,6,283,4822284649849182208,"GALAXY",0.4571027,4283,55864,201
1237658204510945536,183.049299621909,49.9692320563614,21.66725,21.66437,NA,21.23191,21.0841,2964,301,3,313,9261784974499272704,"QSO",1.959745,8226,57423,481
1237664877803734016,145.819102208787,29.7773347964205,22.5832,23.25838,22.05707,21.34846,21.40365,4518,301,1,120,11743315110705518592,"GALAXY",0.7747335,10430,NA,651
1237662498395128064,237.849783824866,36.7873736882382,19.34614,17.55437,16.59424,16.18833,15.82127,3964,301,1,170,1594445015503890432,"GALAXY",0.0927354,1416,52875,621
1237658206123327744,189.401758933047,50.9861465794617,21.45336,20.99369,20.72841,20.55114,20.4272,2964,301,6,340,7514338549283706880,"QSO",2.103731,6674,NA,300
1237668350818058240,209.74903311739,16.9075788582431,19.74477,18.3558,17.76144,17.51633,17.38372,5326,301,6,65,3726752138798407680,"STAR",5.52707e-05,3310,54919,85
1237666339726819584,18.8206169376724,0.27732836158183,19.98797,18.8941,18.60308,18.4421,18.13386,4858,301,4,480,1216080520018946048,"GALAXY",0.04656853,1080,52614,395
1237654601020932864,137.2741188031,2.96702842151243,21.77856,20.7498,19.0495,18.40746,18.00845,2125,301,3,123,4.3000218439e+18,"GALAXY",0.3800757,3819,55540,764
1237657594072269056,117.140480338426,29.9099628054233,20.38826,19.19083,18.81936,18.67557,18.58079,2822,301,2,62,3564708312626864128,"STAR",-0.0001958964,3166,54830,397
1237665127469023488,181.731206169002,NA,22.3975,20.75557,NA,18.34656,17.97071,4576,301,2,430,2352139379377465344,"GALAXY",0.3606164,2089,53498,489
1237679478009365504,5.38910493361243,22.8491765376631,22.94009,23.65824,NA,21.05551,19.86766,7917,301,4,138,8546903396971730944,"GALAXY",0.6330816,7591,56954,717
1237648704587956480,208.229043372835,0.0632337805980587,22.60958,22.02286,21.99046,22.02423,21.18657,752,301,4,432,4548877060484126720,"STAR",-8.086777e-05,4040,55605,878
1237667254531195648,131.781123005423,19.4132584019499,22.88588,22.44308,21.7655,21.21628,20.85812,5071,301,4,119,10769311635258759168,"GALAXY",0.8389235,9565,58127,287
1237671166171283456,170.694463517412,-11.7901553880446,19.37622,17.77942,17.17544,16.95422,16.82163,5982,301,2,98,3219109538544248832,"STAR",-0.0002300354,2859,54570,588
1237678890668196096,25.3684397275083,-1.45773212100223,20.17109,19.30385,18.85937,18.66312,18.4345,7780,301,6,71,8832915233972705280,"QSO",2.246289,7845,56980,838
1237650797287703296,132.358463786067,NA,23.28301,21.94027,20.46447,19.36302,18.72262,1239,301,6,80,4292121577523533824,"GALAXY",0.5603241,3812,55513,695
1237668331496275968,232.08861175648,11.5815004762348,19.83274,17.89093,17.11616,16.74088,16.41718,5322,301,2,150,3100802081859069952,"GALAXY",0.0735625,2754,54240,268
1237679476404781312,20.1645682561825,20.8291070649119,21.32712,21.17154,20.92074,20.90158,20.91738,7917,301,1,230,8150514332494747648,"QSO",1.425137,7239,56693,454
1237679321779601920,16.6672993789759,-6.07461061620142,26.32472,22.4902,20.71426,19.70319,19.15086,7881,301,1,133,8058291974325950464,"GALAXY",0.4965708,7157,56946,823
1237667441900912896,194.074597508564,26.31766893341,19.68529,19.51918,19.37685,19.11557,19.01784,5115,301,1,146,2522038945210984448,"QSO",1.50314,2240,53823,84
1237654391639049216,117.921306843833,38.0405895760232,23.58515,22.28876,NA,19.40719,19.21041,2076,301,5,89,4278569546502395904,"GALAXY",0.53882,3800,NA,545
1237662337335820800,253.921398374853,22.0783275608895,20.30581,18.65957,17.64749,17.18279,16.84223,3926,301,5,200,1593196245340416000,"GALAXY",0.1759492,1415,52885,174
1237663784747532544,30.2814221197133,0.520497098596404,20.37234,19.69861,NA,18.78758,18.59232,4263,301,5,318,789390011672848384,"GALAXY",0.1647983,701,52179,488
1237667143397409280,125.152305293674,18.624910070991,23.28904,22.53923,NA,18.88343,17.83482,5045,301,5,96,2557021005532915712,"STAR",0.0002538586,2271,NA,372
1237665232132964864,245.043074926461,19.8879790016801,20.00838,18.19807,NA,17.26318,17.08712,4600,301,5,35,2483910080513206272,"GALAXY",0.06903944,2206,53795,636
1237668296596717568,192.872833501987,18.726446700113,19.518,17.60673,16.65127,16.26749,15.92746,5314,301,1,105,2944306671809226752,"GALAXY",0.1074598,2615,54483,285
1237659324959490816,253.111892816234,32.0946439674196,24.33486,22.04445,20.4764,19.41583,18.97683,3225,301,2,297,5848186726246537216,"GALAXY",0.5073285,5194,56062,955
1237678602914497024,356.732283163781,18.5196111872792,22.22959,22.00728,21.81021,21.3441,21.61384,7713,301,6,210,8555817412632795136,"GALAXY",1.12919,7599,56955,378
1237664853651357952,233.291787971981,27.4889703407143,18.50925,16.74908,15.86551,15.38933,15.12198,4512,301,4,224,2080816754723940352,"GALAXY",0.07192937,1848,NA,559
1237664092895904512,123.284060853015,21.2913642562537,22.2395,22.22605,20.34459,19.46633,18.9968,4335,301,3,81,5045167197745600512,"GALAXY",0.521589,4481,NA,35
1237655369280127488,150.024716316719,56.9889811050148,23.51132,21.46598,20.21576,19.63903,19.32228,2304,301,2,76,9222256431415449600,"GALAXY",0.2232189,8191,57390,37
1237664668436726016,159.212929041373,37.0394844686989,22.89245,22.29217,20.47292,19.68366,19.33197,4469,301,3,313,5134341163248277504,"GALAXY",0.4269587,4560,55575,864
1237679255208788224,35.4786949747554,-3.64956148892345,21.28768,19.98836,19.14828,18.69633,18.44642,7865,301,5,151,8147229814908278784,"GALAXY",0.2081244,7236,56605,793
1237670964853342208,150.937352826055,NA,19.55311,18.31021,17.64477,17.22856,16.97278,5935,301,3,230,2910480190104692736,"GALAXY",0.07001617,2585,54097,105
1237673706117333504,121.84322009881,NA,21.55625,NA,20.41251,20.31491,19.90116,6573,301,5,247,4146700438891419648,"STAR",-6.66539e-05,3683,55178,40
1237663479255073280,324.917669076258,0.0977441734880455,21.32801,20.3613,20.04222,19.98708,20.307,4192,301,4,121,1297163735617529856,"STAR",-0.0008167512,1152,52941,462
1237651737371214080,188.363283476572,3.19417724242688,21.01556,18.85697,17.74138,17.25197,16.89755,1458,301,5,424,585615049624676352,"GALAXY",0.1581193,520,52288,535
1237678825170600704,323.764287379413,NA,22.68221,20.90311,19.08017,18.42753,18.02915,7765,301,4,81,4597236877690689536,"GALAXY",0.3672555,4083,55443,682
1237667549268870144,158.86542240508,21.7955243914662,25.10236,22.46333,20.49859,19.51792,19.07747,5140,301,1,51,6613687611839240192,"GALAXY",0.595735,5874,56039,551
1237665530637451520,212.145829467532,23.9403836143159,23.65349,22.58117,20.50907,19.36012,18.82163,4670,301,1,100,6763469133541824512,"GALAXY",0.5971895,6007,56066,685
1237678879402230272,342.214175319499,-3.3197704221316,22.4899,21.90619,20.59334,19.78867,19.4365,7778,301,1,198,4913538067489642496,"GALAXY",0.5835705,4364,55855,403
1237667210509746432,136.159349520958,20.0659374289954,22.11811,19.20446,17.73086,17.19477,16.88727,5061,301,2,149,2573904006141208576,"GALAXY",0.2307878,2286,53700,352
